time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
51.29727602,99.06963323,-40.12546389,0.011465366,nan,nan,5.775546448,5.129593601,0.777410359
51.30791903,99.06963323,-40.12546389,0.011465366,nan,nan,5.777969744,5.131978461,0.777410432
51.30884886,99.06963323,-40.12546389,0.011465366,nan,nan,5.777969744,5.131978461,0.777410432
51.33199358,99.17334479,-40.12477229,0.002071836,nan,nan,5.780393041,5.134363322,0.77741047
51.36426139,99.27705,-40.12489612,-0.004328902,nan,nan,5.780393041,5.134363322,0.77741047
51.37391543,99.27705,-40.12489612,-0.004328902,nan,nan,5.782816346,5.136748191,0.77741046
51.37435913,99.27705,-40.12489612,-0.004328902,nan,nan,5.782816346,5.136748191,0.77741046
51.3985815,99.38074376,-40.12556428,-0.00863772,nan,nan,5.782816346,5.136748191,0.77741046
51.43274736,99.48449167,-40.12664406,-0.011505426,nan,nan,5.785239663,5.139133072,0.777410424
51.43356323,99.48449167,-40.12664406,-0.011505426,nan,nan,5.785239663,5.139133072,0.777410424
51.44047332,99.48449167,-40.12664406,-0.011505426,nan,nan,5.787662991,5.141517962,0.7774104
51.44091201,99.48449167,-40.12664406,-0.011505426,nan,nan,5.787662991,5.141517962,0.7774104
51.46711707,99.58902865,-40.12832104,-0.01350432,nan,nan,5.787662991,5.141517962,0.7774104
51.50087237,99.69461848,-40.12978807,-0.010595798,nan,nan,5.790086311,5.143902844,0.777410408
51.50139832,99.69461848,-40.12978807,-0.010595798,nan,nan,5.790086311,5.143902844,0.777410408
51.50735855,99.69461848,-40.12978807,-0.010595798,nan,nan,5.792509635,5.146287732,0.777410438
51.50799441,99.69461848,-40.12978807,-0.010595798,nan,nan,5.792509635,5.146287732,0.777410438
51.53643656,99.80040674,-40.1304929,-0.002286948,nan,nan,5.794932941,5.1486726,0.777410465
51.5687027,99.90638448,-40.13006874,0.010531079,nan,nan,5.794932941,5.1486726,0.777410465
51.57385468,99.90638448,-40.13006874,0.010531079,nan,nan,5.797356247,5.151057469,0.777410471
51.57452941,99.90638448,-40.13006874,0.010531079,nan,nan,5.797356247,5.151057469,0.777410471
51.60274339,100.0125009,-40.1280764,0.02711346,nan,nan,5.797356247,5.151057469,0.777410471
51.63776207,100.1186198,-40.1241734,0.04681369,nan,nan,5.799779556,5.153442341,0.777410459
51.6384356,100.1186198,-40.1241734,0.04681369,nan,nan,5.799779556,5.153442341,0.777410459
51.64074492,100.1186198,-40.1241734,0.04681369,nan,nan,5.802202847,5.155827195,0.777410445
51.64116454,100.1186198,-40.1241734,0.04681369,nan,nan,5.802202847,5.155827195,0.777410445
51.67146707,100.2247364,-40.11804144,0.068912588,nan,nan,5.802202847,5.155827195,0.777410445
51.70562887,100.3307556,-40.10945691,0.092978703,nan,nan,5.804626148,5.158212059,0.777410441
51.7062192,100.3307556,-40.10945691,0.092978703,nan,nan,5.804626148,5.158212059,0.777410441
51.70717025,100.3307556,-40.10945691,0.092978703,nan,nan,5.807049445,5.160596919,0.777410446
51.73941469,100.4366477,-40.09815958,0.1187763,nan,nan,5.807049445,5.160596919,0.777410446
51.77319479,100.542154,-40.08437411,0.14606869,nan,nan,5.809472756,5.162981794,0.777410454
51.77360296,100.542154,-40.08437411,0.14606869,nan,nan,5.809472756,5.162981794,0.777410454
51.77405548,100.542154,-40.08437411,0.14606869,nan,nan,5.809472756,5.162981794,0.777410454
51.80790114,100.6470663,-40.06763939,0.174111963,nan,nan,5.811896078,5.16536668,0.777410459
51.80849957,100.6470663,-40.06763939,0.174111963,nan,nan,5.811896078,5.16536668,0.777410459
51.84052968,100.6470663,-40.06763939,0.174111963,nan,nan,5.814319409,5.167751574,0.777410459
51.84103966,100.6470663,-40.06763939,0.174111963,nan,nan,5.814319409,5.167751574,0.777410459
51.84176278,100.7516339,-40.04736291,0.202844724,nan,nan,5.814319409,5.167751574,0.777410459
51.87609506,100.855264,-40.02497221,0.232049222,nan,nan,5.816742722,5.170136453,0.777410457
51.87671256,100.855264,-40.02497221,0.232049222,nan,nan,5.816742722,5.170136453,0.777410457
51.90679169,100.855264,-40.02497221,0.232049222,nan,nan,5.819166038,5.172521332,0.777410455
51.90714741,100.855264,-40.02497221,0.232049222,nan,nan,5.819166038,5.172521332,0.777410455
51.91149235,100.9578643,-39.99941058,0.260585724,nan,nan,5.821589355,5.174906216,0.777410456
51.94376373,101.0587706,-39.97118967,0.287419218,nan,nan,5.821589355,5.174906216,0.777410456
51.97395754,101.0587706,-39.97118967,0.287419218,nan,nan,5.824012655,5.177291081,0.777410461
51.97444391,101.0587706,-39.97118967,0.287419218,nan,nan,5.824012655,5.177291081,0.777410461
51.97738481,101.1578552,-39.94070244,0.308516106,nan,nan,5.824012655,5.177291081,0.777410461
52.01188755,101.2563978,-39.90844542,0.323486249,nan,nan,5.82643272,5.179674382,0.778095712
52.01225972,101.2563978,-39.90844542,0.323486249,nan,nan,5.82643272,5.179674382,0.778095712
52.0406251,101.2563978,-39.90844542,0.323486249,nan,nan,5.828847631,5.182060195,0.781150674
52.04124904,101.2563978,-39.90844542,0.323486249,nan,nan,5.828847631,5.182060195,0.781150674
52.04567528,101.3545382,-39.87494545,0.334070514,nan,nan,5.828847631,5.182060195,0.781150674
52.08021593,101.45237,-39.8405687,0.341631544,nan,nan,5.831254398,5.184456252,0.785607212
52.0806942,101.45237,-39.8405687,0.341631544,nan,nan,5.831254398,5.184456252,0.785607212
52.10779595,101.45237,-39.8405687,0.341631544,nan,nan,5.833653633,5.18686207,0.787960915
52.10835981,101.45237,-39.8405687,0.341631544,nan,nan,5.833653633,5.18686207,0.787960915
52.11557722,101.5506252,-39.80594554,0.347381875,nan,nan,5.836053223,5.189271733,0.786889088
52.14773703,101.6499519,-39.77036973,0.348611497,nan,nan,5.836053223,5.189271733,0.786889088
52.17361188,101.6499519,-39.77036973,0.348611497,nan,nan,5.838458388,5.191678492,0.784004368
52.17402959,101.6499519,-39.77036973,0.348611497,nan,nan,5.838458388,5.191678492,0.784004368
52.18233085,101.7493419,-39.73446124,0.344083132,nan,nan,5.838458388,5.191678492,0.784004368
52.21656632,101.8491827,-39.69918144,0.334726322,nan,nan,5.840869846,5.194078154,0.781941373
52.21698189,101.8491827,-39.69918144,0.334726322,nan,nan,5.840869846,5.194078154,0.781941373
52.24048615,101.8491827,-39.69918144,0.334726322,nan,nan,5.843282252,5.196474124,0.782096797
52.24084449,101.8491827,-39.69918144,0.334726322,nan,nan,5.843282252,5.196474124,0.782096797
