time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
2.879846334,0.099557838,-6.14E-06,-3.30E-05,0.23,-8.31E-05,2.078017631,2.002636951,0.072860415
2.914307594,0.107374441,-6.39E-06,-3.85E-05,0.23,-8.31E-05,2.081399832,2.002889161,0.076379403
2.915077448,0.107374441,-6.39E-06,-3.85E-05,0.23,-8.31E-05,2.081399832,2.002889161,0.076379403
2.942308903,0.107374441,-6.39E-06,-3.85E-05,0.23,-0.000154174,2.084782234,2.003153277,0.079913665
2.947905064,0.115191436,-6.67E-06,-4.35E-05,0.23,-0.000154174,2.084782234,2.003153277,0.079913665
2.981627226,0.123008821,-6.97E-06,-4.74E-05,0.23,-0.000154174,2.088163223,2.003429411,0.083355903
2.982208967,0.123008821,-6.97E-06,-4.74E-05,0.23,-0.000154174,2.088163223,2.003429411,0.083355903
2.982855558,0.123008821,-6.97E-06,-4.74E-05,0.23,0.287831311,2.088163223,2.003429411,0.083355903
3.015736341,0.130826594,-7.30E-06,-5.18E-05,0.23,0.287831311,2.091544312,2.003716997,0.086694204
3.016463518,0.130826594,-7.30E-06,-5.18E-05,0.23,0.287831311,2.091544312,2.003716997,0.086694204
3.050217628,0.138637572,-1.62E-06,0.001915604,0.23,0.287831311,2.094924905,2.00401586,0.089999717
3.050893784,0.138637572,-1.62E-06,0.001915604,0.23,0.287831311,2.094924905,2.00401586,0.089999717
3.051591873,0.138637572,-1.62E-06,0.001915604,0.23,-7.27E-05,2.094924905,2.00401586,0.089999717
3.083543777,0.146440579,4.55E-05,0.010699606,0.23,-7.27E-05,2.098304907,2.00432601,0.093352489
3.084018469,0.146440579,4.55E-05,0.010699606,0.23,-7.27E-05,2.098304907,2.00432601,0.093352489
3.116689205,0.146440579,4.55E-05,0.010699606,0.23,0.177398895,2.101684247,2.004647645,0.096777849
3.117189646,0.146440579,4.55E-05,0.010699606,0.23,0.177398895,2.101684247,2.004647645,0.096777849
3.146730661,0.154251279,0.000180783,0.023673459,0.23,0.177398895,2.105062891,2.004980946,0.100239699
3.151657343,0.162056491,0.000401425,0.032080937,0.23,0.177398895,2.105062891,2.004980946,0.100239699
3.183570623,0.162056491,0.000401425,0.032080937,0.23,-0.223166698,2.108441336,2.005326,0.10368217
3.184120893,0.162056491,0.000401425,0.032080937,0.23,-0.223166698,2.108441336,2.005326,0.10368217
3.185634851,0.169863941,0.000663272,0.034449657,0.23,-0.223166698,2.108441336,2.005326,0.10368217
3.220332623,0.177691617,0.000925724,0.032007355,0.23,-0.223166698,2.11181823,2.005682622,0.107076697
3.221025229,0.177691617,0.000925724,0.032007355,0.23,-0.223166698,2.11181823,2.005682622,0.107076697
3.250276327,0.177691617,0.000925724,0.032007355,0.23,-0.001214105,2.115194709,2.006050737,0.110437952
